data,id_ibge,cidade,gps,latitude,longitude,confirmado,suspeitos,obitos,populacao
2020-04-20,2312205,SANTA QUITERIA,"-4.3336553,-40.1544913",-4.3336553,-40.1544913,38,15,1,43703
2020-04-20,2305902,IPUEIRAS,"-4.5427141,-40.7168461",-4.5427141,-40.7168461,3,14,1,38166
2020-04-20,2307254,JIJOCA DE JERICOACOARA,"-2.8986278,-40.4506081",-2.8986278,-40.4506081,3,14,0,19816
2020-04-20,2301950,BARREIRA,"-4.2883361,-38.641094",-4.2883361,-38.641094,3,13,0,22425
2020-04-20,2302107,BATURITE,"-4.3290203,-38.8821055",-4.3290203,-38.8821055,13,12,0,35750
2020-04-07,2303931,CHORO,"-4.8435726,-39.1393071",-4.8435726,-39.1393071,0,1,0,13521
2020-04-07,2304251,CRUZ,"-2.918128,-40.175981",-2.918128,-40.175981,0,1,0,24827
2020-04-07,2305100,GUARAMIRANGA,"-4.2615431,-38.9339337",-4.2615431,-38.9339337,0,1,0,5193
2020-04-07,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.3106846,-38.9447146,0,1,0,27512
2020-04-07,2308351,MILHA,"-5.6834601,-39.1970885",-5.6834601,-39.1970885,0,1,0,13155
2020-04-07,2309805,PACOTI,"-4.2253561,-38.9208352",-4.2253561,-38.9208352,0,1,0,12261
2020-04-13,2305308,IBIAPINA,"-3.9228792,-40.8890296",-3.9228792,-40.8890296,1,5,0,24997
2020-04-13,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.9634019,1,5,0,31508
2020-04-13,2313351,TEJUCUOCA,"-3.9884273,-39.5797395",-3.9884273,-39.5797395,2,5,0,19187
2020-04-13,2306603,ITATIRA,"-4.5305423,-39.621054",-4.5305423,-39.621054,0,5,0,21647
2020-04-13,2304236,CROATA,"-6.0545671,-38.873763",-6.0545671,-38.873763,1,4,0,18063
2020-04-15,2303956,CHOROZINHO,"-4.3010895,-38.4976923",-4.3010895,-38.4976923,7,6,0,20264
2020-04-15,2305357,ICAPUI,"-4.7158474,-37.3535365",-4.7158474,-37.3535365,6,6,0,19934
2020-04-15,2305407,ICO,"-6.4003992,-38.8575946",-6.4003992,-38.8575946,5,6,0,68018
2020-04-15,2306553,ITAREMA,"-2.9224558,-39.9129042",-2.9224558,-39.9129042,7,6,0,41826
2020-04-15,2308906,MORRINHOS,"-3.2275749,-40.1280783",-3.2275749,-40.1280783,6,6,0,22534
2020-04-15,2313807,URUBURETAMA,"-3.6235302,-39.5050697",-3.6235302,-39.5050697,7,6,0,21850
2020-04-16,2304954,GUAIUBA,"-4.0412656,-38.6369079",-4.0412656,-38.6369079,7,8,0,26064
2020-04-16,2309102,MULUNGU,"-4.3052327,-38.9957787",-4.3052327,-38.9957787,3,8,0,10823
2020-04-16,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,1,8,0,12226
2020-04-16,2310704,PENTECOSTE,"-3.7952282,-39.2713219",-3.7952282,-39.2713219,12,8,0,37751
2020-04-16,2313401,TIANGUA,"-3.7307332,-41.0004019",-3.7307332,-41.0004019,10,8,1,75946
2020-04-16,2303105,CARIRE,"-3.948584,-40.476028",-3.948584,-40.476028,2,7,0,18448
2020-04-24,2311801,RUSSAS,"-4.9354279,-37.9783838",-4.9354279,-37.9783838,61,28,2,78194
2020-04-24,2310258,PARAIPABA,"-3.437987,-39.147868",-3.437987,-39.147868,30,23,0,32744
2020-04-24,2300507,ALCANTARAS,"-3.586247,-40.5457641",-3.586247,-40.5457641,24,22,1,11714
2020-04-24,2308203,MERUOCA,"-3.5390209,-40.4546107",-3.5390209,-40.4546107,14,22,0,15057
2020-04-24,2311405,QUIXERAMOBIM,"-5.1983553,-39.2955573",-5.1983553,-39.2955573,58,21,1,81082
2020-04-24,2312304,SAO BENEDITO,"-4.0479952,-40.8643488",-4.0479952,-40.8643488,6,21,0,47903
2020-04-21,2309458,OCARA,"-4.4910653,-38.5964829",-4.4910653,-38.5964829,17,15,0,25703
2020-04-21,2311355,QUIXELO,"-6.2511238,-39.1995458",-6.2511238,-39.1995458,1,15,0,16178
2020-04-21,2301950,BARREIRA,"-4.2883361,-38.641094",-4.2883361,-38.641094,3,14,0,22425
2020-04-21,2305902,IPUEIRAS,"-4.5427141,-40.7168461",-4.5427141,-40.7168461,4,14,1,38166
2020-04-21,2307254,JIJOCA DE JERICOACOARA,"-2.8986278,-40.4506081",-2.8986278,-40.4506081,3,14,0,19816
2020-04-21,2302107,BATURITE,"-4.3290203,-38.8821055",-4.3290203,-38.8821055,14,12,0,35750
2020-04-18,2305902,IPUEIRAS,"-4.5427141,-40.7168461",-4.5427141,-40.7168461,2,12,1,38166
2020-04-18,2312205,SANTA QUITERIA,"-4.3336553,-40.1544913",-4.3336553,-40.1544913,21,12,1,43703
2020-04-18,2302305,BELA CRUZ,"-3.0529129,-40.167582",-3.0529129,-40.167582,39,11,0,32591
2020-04-18,2303006,CARIDADE,"-4.2316487,-39.1946515",-4.2316487,-39.1946515,8,11,0,22547
2020-04-18,2300309,ACOPIARA,"-6.0936464,-39.4543204",-6.0936464,-39.4543204,8,10,1,54270
2020-04-18,2301950,BARREIRA,"-4.2883361,-38.641094",-4.2883361,-38.641094,2,10,0,22425
2020-04-14,2303105,CARIRE,"-3.948584,-40.476028",-3.948584,-40.476028,2,6,0,18448
2020-04-14,2305357,ICAPUI,"-4.7158474,-37.3535365",-4.7158474,-37.3535365,6,6,0,19934
2020-04-14,2305407,ICO,"-6.4003992,-38.8575946",-6.4003992,-38.8575946,5,6,0,68018
2020-04-14,2308906,MORRINHOS,"-3.2275749,-40.1280783",-3.2275749,-40.1280783,6,6,0,22534
2020-04-14,2313401,TIANGUA,"-3.7307332,-41.0004019",-3.7307332,-41.0004019,10,6,1,75946
2020-04-14,2313807,URUBURETAMA,"-3.6235302,-39.5050697",-3.6235302,-39.5050697,5,6,0,21850
2020-04-22,2301950,BARREIRA,"-4.2883361,-38.641094",-4.2883361,-38.641094,3,15,0,22425
2020-04-22,2305266,IBARETAMA,"-4.8194345,-38.8208476",-4.8194345,-38.8208476,3,15,1,13353
2020-04-22,2307254,JIJOCA DE JERICOACOARA,"-2.8986278,-40.4506081",-2.8986278,-40.4506081,3,15,0,19816
2020-04-22,2309458,OCARA,"-4.4910653,-38.5964829",-4.4910653,-38.5964829,19,15,0,25703
2020-04-22,2311355,QUIXELO,"-6.2511238,-39.1995458",-6.2511238,-39.1995458,1,15,0,16178
2020-04-23,2305266,IBARETAMA,"-4.8194345,-38.8208476",-4.8194345,-38.8208476,3,15,1,13353
2020-04-23,2307254,JIJOCA DE JERICOACOARA,"-2.8986278,-40.4506081",-2.8986278,-40.4506081,4,15,0,19816
2020-04-23,2309458,OCARA,"-4.4910653,-38.5964829",-4.4910653,-38.5964829,22,15,0,25703
2020-04-23,2311355,QUIXELO,"-6.2511238,-39.1995458",-6.2511238,-39.1995458,1,15,0,16178
2020-04-23,2302305,BELA CRUZ,"-3.0529129,-40.167582",-3.0529129,-40.167582,51,14,0,32591
2020-04-23,2305902,IPUEIRAS,"-4.5427141,-40.7168461",-4.5427141,-40.7168461,5,14,1,38166
2020-04-17,2300309,ACOPIARA,"-6.0936464,-39.4543204",-6.0936464,-39.4543204,7,9,1,54270
2020-04-17,2302107,BATURITE,"-4.3290203,-38.8821055",-4.3290203,-38.8821055,11,9,0,35750
2020-04-17,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,4,9,0,49477
2020-04-17,2310308,PARAMBU,"-6.2123856,-40.6954982",-6.2123856,-40.6954982,2,9,0,31521
2020-04-17,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,1,9,0,12226
2020-04-17,2310704,PENTECOSTE,"-3.7952282,-39.2713219",-3.7952282,-39.2713219,12,9,1,37751
2020-04-08,2306553,ITAREMA,"-2.9224558,-39.9129042",-2.9224558,-39.9129042,5,3,0,41826
2020-04-08,2308609,MONSENHOR TABOSA,"-4.7879512,-40.063949",-4.7879512,-40.063949,5,3,0,17234
2020-04-08,2310506,PEDRA BRANCA,"-5.455674,-39.7166286",-5.455674,-39.7166286,9,3,0,43258
2020-04-08,2312601,SAO LUIS DO CURU,"-3.6721635,-39.2411444",-3.6721635,-39.2411444,3,3,0,13000
2020-04-08,2313104,TABULEIRO DO NORTE,"-5.2440865,-38.1284605",-5.2440865,-38.1284605,4,3,0,30697
2020-04-09,2303600,CATARINA,"-6.1341578,-39.8795321",-6.1341578,-39.8795321,1,3,0,20698
2020-04-09,2305308,IBIAPINA,"-3.9228792,-40.8890296",-3.9228792,-40.8890296,1,3,0,24997
2020-04-09,2306553,ITAREMA,"-2.9224558,-39.9129042",-2.9224558,-39.9129042,6,3,0,41826
2020-04-09,2308609,MONSENHOR TABOSA,"-4.7879512,-40.063949",-4.7879512,-40.063949,5,3,0,17234
2020-04-09,2310506,PEDRA BRANCA,"-5.455674,-39.7166286",-5.455674,-39.7166286,9,3,0,43258
2020-04-09,2312601,SAO LUIS DO CURU,"-3.6721635,-39.2411444",-3.6721635,-39.2411444,4,3,0,13000
2020-04-10,2300903,APUIARES,"-3.9460303,-39.4313298",-3.9460303,-39.4313298,1,3,0,14600
2020-04-10,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,1,3,0,11847
2020-04-10,2302404,BOA VIAGEM,"-5.1261877,-39.7300055",-5.1261877,-39.7300055,1,3,0,54470
2020-04-10,2303600,CATARINA,"-6.1341578,-39.8795321",-6.1341578,-39.8795321,1,3,0,20698
2020-04-10,2305308,IBIAPINA,"-3.9228792,-40.8890296",-3.9228792,-40.8890296,1,3,0,24997
2020-04-10,2306801,JAGUARIBARA,"-5.454494,-38.4679295",-5.454494,-38.4679295,1,3,0,11401
2020-04-11,2300150,ACARAPE,"-4.2237866,-38.7071663",-4.2237866,-38.7071663,3,3,0,14929
2020-04-11,2300903,APUIARES,"-3.9460303,-39.4313298",-3.9460303,-39.4313298,1,3,0,14600
2020-04-11,2301257,ARARENDA,"-4.7504395,-40.8303611",-4.7504395,-40.8303611,2,3,1,10935
2020-04-11,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,1,3,0,11847
2020-04-11,2302404,BOA VIAGEM,"-5.1261877,-39.7300055",-5.1261877,-39.7300055,1,3,0,54470
2020-04-12,2312601,SAO LUIS DO CURU,"-3.6721635,-39.2411444",-3.6721635,-39.2411444,5,4,0,13000
2020-04-12,2313104,TABULEIRO DO NORTE,"-5.2440865,-38.1284605",-5.2440865,-38.1284605,4,4,0,30697
2020-04-12,2313351,TEJUCUOCA,"-3.9884273,-39.5797395",-3.9884273,-39.5797395,1,4,0,19187
2020-04-12,2307908,MARTINOPOLE,"-3.2235114,-40.6958832",-3.2235114,-40.6958832,0,4,0,11233
2020-04-12,2300150,ACARAPE,"-4.2237866,-38.7071663",-4.2237866,-38.7071663,3,3,0,14929
2020-04-19,2302305,BELA CRUZ,"-3.0529129,-40.167582",-3.0529129,-40.167582,41,11,0,32591
2020-04-19,2303006,CARIDADE,"-4.2316487,-39.1946515",-4.2316487,-39.1946515,8,11,0,22547
2020-04-19,2307635,MADALENA,"-4.8542961,-39.5766436",-4.8542961,-39.5766436,6,11,0,19691
2020-04-19,2310209,PARACURU,"-3.41436,-39.030028",-3.41436,-39.030028,11,11,0,35076
2020-04-19,2300309,ACOPIARA,"-6.0936464,-39.4543204",-6.0936464,-39.4543204,8,10,1,54270
2020-04-19,2303907,CHAVAL,"-3.0339874,-41.2438452",-3.0339874,-41.2438452,1,10,0,13069
2020-04-20,2302305,BELA CRUZ,"-3.0529129,-40.167582",-3.0529129,-40.167582,46,12,0,32591
2020-04-20,2303006,CARIDADE,"-4.2316487,-39.1946515",-4.2316487,-39.1946515,9,12,0,22547
2020-04-20,2310209,PARACURU,"-3.41436,-39.030028",-3.41436,-39.030028,11,12,0,35076
2020-04-20,2300309,ACOPIARA,"-6.0936464,-39.4543204",-6.0936464,-39.4543204,8,11,1,54270
2020-04-20,2303907,CHAVAL,"-3.0339874,-41.2438452",-3.0339874,-41.2438452,1,11,0,13069
2020-04-20,2307635,MADALENA,"-4.8542961,-39.5766436",-4.8542961,-39.5766436,9,11,0,19691
2020-04-07,2310001,PALHANO,"-4.7449408,-37.9608401",-4.7449408,-37.9608401,0,1,0,9386
2020-04-07,2310100,PALMACIA,"-4.1478012,-38.8460317",-4.1478012,-38.8460317,0,1,0,13322
2020-04-07,2311009,PORANGA,"-4.7446727,-40.9249168",-4.7446727,-40.9249168,0,1,0,12336
2020-04-07,2311207,POTENGI,"-7.0915205,-40.0268241",-7.0915205,-40.0268241,0,1,0,11045
2020-04-07,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861693,-39.7374262,0,1,0,17700
2020-04-07,2313005,SOLONOPOLE,"-5.7329092,-39.0098669",-5.7329092,-39.0098669,0,1,0,18324
2020-04-13,2306553,ITAREMA,"-2.9224558,-39.9129042",-2.9224558,-39.9129042,6,4,0,41826
2020-04-13,2306801,JAGUARIBARA,"-5.454494,-38.4679295",-5.454494,-38.4679295,2,4,0,11401
2020-04-13,2306900,JAGUARIBE,"-5.8854585,-38.6212957",-5.8854585,-38.6212957,13,4,2,34682
2020-04-13,2312601,SAO LUIS DO CURU,"-3.6721635,-39.2411444",-3.6721635,-39.2411444,5,4,0,13000
2020-04-13,2313104,TABULEIRO DO NORTE,"-5.2440865,-38.1284605",-5.2440865,-38.1284605,4,4,0,30697
2020-04-13,2307908,MARTINOPOLE,"-3.2235114,-40.6958832",-3.2235114,-40.6958832,0,4,0,11233
2020-04-15,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,2,5,0,11847
2020-04-15,2305308,IBIAPINA,"-3.9228792,-40.8890296",-3.9228792,-40.8890296,1,5,0,24997
2020-04-15,2306603,ITATIRA,"-4.5305423,-39.621054",-4.5305423,-39.621054,2,5,0,21647
2020-04-15,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.9634019,1,5,0,31508
2020-04-15,2313351,TEJUCUOCA,"-3.9884273,-39.5797395",-3.9884273,-39.5797395,2,5,0,19187
2020-04-15,2310902,PIQUET CARNEIRO,"-5.800251,-39.417017",-5.800251,-39.417017,0,5,0,16959
2020-04-16,2303303,CARIUS,"-6.5348688,-39.4966658",-6.5348688,-39.4966658,1,7,1,18699
2020-04-16,2303956,CHOROZINHO,"-4.3010895,-38.4976923",-4.3010895,-38.4976923,7,7,0,20264
2020-04-16,2304657,GRACA,"-4.0453849,-40.7527195",-4.0453849,-40.7527195,4,7,0,14399
2020-04-16,2311603,REDENCAO,"-4.2243979,-38.7278461",-4.2243979,-38.7278461,12,7,0,29053
2020-04-16,2306108,IRAUCUBA,"-3.7466828,-39.7840904",-3.7466828,-39.7840904,0,7,0,24156
2020-04-24,2313500,TRAIRI,"-3.2741504,-39.2649188",-3.2741504,-39.2649188,24,21,1,55918
2020-04-24,2304350,FORQUILHA,"-3.799447,-40.263405",-3.799447,-40.263405,6,20,0,24218
2020-04-24,2308708,MORADA NOVA,"-5.1076699,-38.3727852",-5.1076699,-38.3727852,52,19,0,61890
2020-04-24,2301950,BARREIRA,"-4.2883361,-38.641094",-4.2883361,-38.641094,5,18,0,22425
2020-04-24,2311306,QUIXADA,"-4.9706021,-39.0158403",-4.9706021,-39.0158403,81,17,0,87728
2020-04-21,2302305,BELA CRUZ,"-3.0529129,-40.167582",-3.0529129,-40.167582,47,12,0,32591
2020-04-21,2303006,CARIDADE,"-4.2316487,-39.1946515",-4.2316487,-39.1946515,9,12,0,22547
2020-04-21,2310209,PARACURU,"-3.41436,-39.030028",-3.41436,-39.030028,11,12,0,35076
2020-04-21,2300309,ACOPIARA,"-6.0936464,-39.4543204",-6.0936464,-39.4543204,8,11,1,54270
2020-04-21,2303907,CHAVAL,"-3.0339874,-41.2438452",-3.0339874,-41.2438452,1,11,0,13069
2020-04-21,2304954,GUAIUBA,"-4.0412656,-38.6369079",-4.0412656,-38.6369079,17,11,0,26064
2020-04-18,2303907,CHAVAL,"-3.0339874,-41.2438452",-3.0339874,-41.2438452,1,10,0,13069
2020-04-18,2307635,MADALENA,"-4.8542961,-39.5766436",-4.8542961,-39.5766436,5,10,0,19691
2020-04-18,2310209,PARACURU,"-3.41436,-39.030028",-3.41436,-39.030028,11,10,0,35076
2020-04-18,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,1,10,0,12226
2020-04-18,2312403,SAO GONCALO DO AMARANTE,"-3.6099755,-38.9687182",-3.6099755,-38.9687182,39,10,1,48422
2020-04-14,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,1,5,0,11847
2020-04-14,2305308,IBIAPINA,"-3.9228792,-40.8890296",-3.9228792,-40.8890296,1,5,0,24997
2020-04-14,2306553,ITAREMA,"-2.9224558,-39.9129042",-2.9224558,-39.9129042,6,5,0,41826
2020-04-14,2306603,ITATIRA,"-4.5305423,-39.621054",-4.5305423,-39.621054,1,5,0,21647
2020-04-14,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.9634019,1,5,0,31508
2020-04-22,2303006,CARIDADE,"-4.2316487,-39.1946515",-4.2316487,-39.1946515,9,14,1,22547
2020-04-22,2305902,IPUEIRAS,"-4.5427141,-40.7168461",-4.5427141,-40.7168461,4,14,1,38166
2020-04-22,2302305,BELA CRUZ,"-3.0529129,-40.167582",-3.0529129,-40.167582,48,13,0,32591
2020-04-22,2302107,BATURITE,"-4.3290203,-38.8821055",-4.3290203,-38.8821055,15,12,0,35750
2020-04-22,2303907,CHAVAL,"-3.0339874,-41.2438452",-3.0339874,-41.2438452,1,12,0,13069
2020-04-22,2310209,PARACURU,"-3.41436,-39.030028",-3.41436,-39.030028,12,12,0,35076
2020-04-23,2310209,PARACURU,"-3.41436,-39.030028",-3.41436,-39.030028,15,14,0,35076
2020-04-23,2302107,BATURITE,"-4.3290203,-38.8821055",-4.3290203,-38.8821055,16,13,0,35750
2020-04-23,2303956,CHOROZINHO,"-4.3010895,-38.4976923",-4.3010895,-38.4976923,24,13,0,20264
2020-04-23,2304954,GUAIUBA,"-4.0412656,-38.6369079",-4.0412656,-38.6369079,22,13,0,26064
2020-04-23,2303907,CHAVAL,"-3.0339874,-41.2438452",-3.0339874,-41.2438452,1,12,0,13069
2020-04-23,2312403,SAO GONCALO DO AMARANTE,"-3.6099755,-38.9687182",-3.6099755,-38.9687182,90,12,1,48422
2020-04-17,2301208,ARACOIABA,"-4.3702577,-38.8084313",-4.3702577,-38.8084313,10,8,0,26469
2020-04-17,2303956,CHOROZINHO,"-4.3010895,-38.4976923",-4.3010895,-38.4976923,12,8,0,20264
2020-04-17,2304954,GUAIUBA,"-4.0412656,-38.6369079",-4.0412656,-38.6369079,8,8,0,26064
2020-04-17,2305605,INDEPENDENCIA,"-5.3958538,-40.3108896",-5.3958538,-40.3108896,4,8,0,26178
2020-04-17,2309102,MULUNGU,"-4.3052327,-38.9957787",-4.3052327,-38.9957787,3,8,0,10823
2020-04-17,2313401,TIANGUA,"-3.7307332,-41.0004019",-3.7307332,-41.0004019,12,8,1,75946
2020-04-08,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.7936089,-39.2989333,2,3,0,40721
2020-04-08,2300408,AIUABA,"-6.5710836,-40.1212278",-6.5710836,-40.1212278,0,3,0,17399
2020-04-08,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,0,3,0,8592
2020-04-08,2300150,ACARAPE,"-4.2237866,-38.7071663",-4.2237866,-38.7071663,2,2,0,14929
2020-04-08,2301257,ARARENDA,"-4.7504395,-40.8303611",-4.7504395,-40.8303611,2,2,1,10935
2020-04-08,2301851,BANABUIU,"-5.3046404,-38.919766",-5.3046404,-38.919766,1,2,0,18197
2020-04-09,2313104,TABULEIRO DO NORTE,"-5.2440865,-38.1284605",-5.2440865,-38.1284605,4,3,0,30697
2020-04-09,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.7936089,-39.2989333,3,3,0,40721
2020-04-09,2300408,AIUABA,"-6.5710836,-40.1212278",-6.5710836,-40.1212278,0,3,0,17399
2020-04-09,2310100,PALMACIA,"-4.1478012,-38.8460317",-4.1478012,-38.8460317,0,3,0,13322
2020-04-09,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,0,3,0,8592
2020-04-09,2300150,ACARAPE,"-4.2237866,-38.7071663",-4.2237866,-38.7071663,2,2,0,14929
2020-04-10,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095,-38.7737751,3,3,0,47962
2020-04-10,2308609,MONSENHOR TABOSA,"-4.7879512,-40.063949",-4.7879512,-40.063949,5,3,0,17234
2020-04-10,2310506,PEDRA BRANCA,"-5.455674,-39.7166286",-5.455674,-39.7166286,9,3,0,43258
2020-04-10,2311504,QUIXERE,"-5.0742841,-37.9892825",-5.0742841,-37.9892825,4,3,0,22149
2020-04-10,2312601,SAO LUIS DO CURU,"-3.6721635,-39.2411444",-3.6721635,-39.2411444,4,3,0,13000
2020-04-10,2313104,TABULEIRO DO NORTE,"-5.2440865,-38.1284605",-5.2440865,-38.1284605,4,3,0,30697
2020-04-11,2303600,CATARINA,"-6.1341578,-39.8795321",-6.1341578,-39.8795321,1,3,0,20698
2020-04-11,2305308,IBIAPINA,"-3.9228792,-40.8890296",-3.9228792,-40.8890296,1,3,0,24997
2020-04-11,2306801,JAGUARIBARA,"-5.454494,-38.4679295",-5.454494,-38.4679295,1,3,0,11401
2020-04-11,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095,-38.7737751,3,3,0,47962
2020-04-11,2308609,MONSENHOR TABOSA,"-4.7879512,-40.063949",-4.7879512,-40.063949,5,3,0,17234
2020-04-11,2310506,PEDRA BRANCA,"-5.455674,-39.7166286",-5.455674,-39.7166286,9,3,0,43258
2020-04-12,2300903,APUIARES,"-3.9460303,-39.4313298",-3.9460303,-39.4313298,1,3,0,14600
2020-04-12,2301257,ARARENDA,"-4.7504395,-40.8303611",-4.7504395,-40.8303611,2,3,1,10935
2020-04-12,2302404,BOA VIAGEM,"-5.1261877,-39.7300055",-5.1261877,-39.7300055,1,3,0,54470
2020-04-12,2303600,CATARINA,"-6.1341578,-39.8795321",-6.1341578,-39.8795321,1,3,0,20698
2020-04-12,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095,-38.7737751,3,3,0,47962
2020-04-19,2304954,GUAIUBA,"-4.0412656,-38.6369079",-4.0412656,-38.6369079,9,10,0,26064
2020-04-19,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,5,10,0,12226
2020-04-19,2312403,SAO GONCALO DO AMARANTE,"-3.6099755,-38.9687182",-3.6099755,-38.9687182,45,10,1,48422
2020-04-19,2313401,TIANGUA,"-3.7307332,-41.0004019",-3.7307332,-41.0004019,14,10,1,75946
2020-04-19,2313906,URUOCA,"-3.3147591,-40.558957",-3.3147591,-40.558957,4,10,0,13840
2020-04-20,2312403,SAO GONCALO DO AMARANTE,"-3.6099755,-38.9687182",-3.6099755,-38.9687182,58,11,1,48422
2020-04-20,2304954,GUAIUBA,"-4.0412656,-38.6369079",-4.0412656,-38.6369079,13,10,0,26064
2020-04-20,2310308,PARAMBU,"-6.2123856,-40.6954982",-6.2123856,-40.6954982,4,10,0,31521
2020-04-20,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,5,10,0,12226
2020-04-20,2310704,PENTECOSTE,"-3.7952282,-39.2713219",-3.7952282,-39.2713219,15,10,1,37751
2020-04-07,2313203,TAMBORIL,"-4.8330075,-40.3210323",-4.8330075,-40.3210323,0,1,0,26251
2020-04-07,2313609,UBAJARA,"-3.8534468,-40.9185642",-3.8534468,-40.9185642,0,1,0,34792
2020-04-07,2313708,UMARI,"-6.6465102,-38.6995155",-6.6465102,-38.6995155,0,1,0,7733
2020-04-07,2313955,VARJOTA,"-4.1958345,-40.4735305",-4.1958345,-40.4735305,0,1,0,18420
2020-04-07,2300754,AMONTADA,"-3.3634586,-39.8284791",-3.3634586,-39.8284791,2,0,0,43452
2020-04-07,2302057,BARROQUINHA,"-3.0200371,-41.1339229",-3.0200371,-41.1339229,2,0,0,15017
2020-04-13,2300150,ACARAPE,"-4.2237866,-38.7071663",-4.2237866,-38.7071663,3,3,0,14929
2020-04-13,2300903,APUIARES,"-3.9460303,-39.4313298",-3.9460303,-39.4313298,1,3,0,14600
2020-04-13,2301257,ARARENDA,"-4.7504395,-40.8303611",-4.7504395,-40.8303611,2,3,1,10935
2020-04-13,2302404,BOA VIAGEM,"-5.1261877,-39.7300055",-5.1261877,-39.7300055,3,3,0,54470
2020-04-13,2303600,CATARINA,"-6.1341578,-39.8795321",-6.1341578,-39.8795321,1,3,0,20698
2020-04-13,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,1,3,0,27174
2020-04-15,2302404,BOA VIAGEM,"-5.1261877,-39.7300055",-5.1261877,-39.7300055,3,4,0,54470
2020-04-15,2304236,CROATA,"-6.0545671,-38.873763",-6.0545671,-38.873763,1,4,0,18063
2020-04-15,2306801,JAGUARIBARA,"-5.454494,-38.4679295",-5.454494,-38.4679295,4,4,0,11401
2020-04-15,2306900,JAGUARIBE,"-5.8854585,-38.6212957",-5.8854585,-38.6212957,14,4,2,34682
2020-04-15,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095,-38.7737751,3,4,0,47962
2020-04-16,2301406,ARATUBA,"-4.4195958,-39.0463737",-4.4195958,-39.0463737,2,6,0,11847
2020-04-16,2305357,ICAPUI,"-4.7158474,-37.3535365",-4.7158474,-37.3535365,6,6,0,19934
2020-04-16,2305407,ICO,"-6.4003992,-38.8575946",-6.4003992,-38.8575946,5,6,0,68018
2020-04-16,2306553,ITAREMA,"-2.9224558,-39.9129042",-2.9224558,-39.9129042,9,6,0,41826
2020-04-16,2308906,MORRINHOS,"-3.2275749,-40.1280783",-3.2275749,-40.1280783,7,6,0,22534
2020-04-16,2312304,SAO BENEDITO,"-4.0479952,-40.8643488",-4.0479952,-40.8643488,2,6,0,47903
2020-04-24,2312205,SANTA QUITERIA,"-4.3336553,-40.1544913",-4.3336553,-40.1544913,44,17,1,43703
2020-04-24,2303808,CEDRO,"-6.6065382,-39.0599487",-6.6065382,-39.0599487,2,16,0,25557
2020-04-24,2307254,JIJOCA DE JERICOACOARA,"-2.8986278,-40.4506081",-2.8986278,-40.4506081,8,16,0,19816
2020-04-24,2310209,PARACURU,"-3.41436,-39.030028",-3.41436,-39.030028,19,16,0,35076
2020-04-24,2302107,BATURITE,"-4.3290203,-38.8821055",-4.3290203,-38.8821055,17,15,0,35750
2020-04-24,2303006,CARIDADE,"-4.2316487,-39.1946515",-4.2316487,-39.1946515,12,15,1,22547
2020-04-21,2307635,MADALENA,"-4.8542961,-39.5766436",-4.8542961,-39.5766436,10,11,0,19691
2020-04-21,2310308,PARAMBU,"-6.2123856,-40.6954982",-6.2123856,-40.6954982,4,11,0,31521
2020-04-21,2310407,PARAMOTI,"-4.0964461,-39.2390411",-4.0964461,-39.2390411,5,11,0,12226
2020-04-21,2312403,SAO GONCALO DO AMARANTE,"-3.6099755,-38.9687182",-3.6099755,-38.9687182,69,11,1,48422
2020-04-21,2303956,CHOROZINHO,"-4.3010895,-38.4976923",-4.3010895,-38.4976923,18,10,0,20264
2020-04-18,2313906,URUOCA,"-3.3147591,-40.558957",-3.3147591,-40.558957,4,10,0,13840
2020-04-18,2302107,BATURITE,"-4.3290203,-38.8821055",-4.3290203,-38.8821055,12,9,0,35750
