data,id_ibge,cidade,gps,latitude,longitude,confirmado,suspeitos,obitos,populacao,recuperados
2020-05-13,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,5,2,0,11737,1
2020-05-13,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,0,0,0,7586,0
2020-05-13,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,5,0,0,7353,2
2020-05-13,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,3,2,0,21600,2
2020-05-13,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,8,0,1,23417,1
2020-05-13,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,6,3,1,24654,1
2020-05-13,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,64,69,0,59732,24
2020-05-13,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,4,1,0,22680,3
2020-05-13,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,30,25,2,49477,9
2020-05-13,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,36,3,0,27426,13
2020-05-13,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,13,4,1,26965,8
2020-05-13,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,58,61,1,132123,25
2020-05-13,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,41,25,3,19450,8
2020-05-13,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,0,1,0,4844,0
2020-05-13,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,3,5,0,27174,1
2020-05-13,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,4,2,0,8111,0
2020-05-13,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,141,122,8,274207,43
2020-05-13,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,19,6,1,31508,5
2020-05-13,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,33,7,5,47962,7
2020-05-13,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,19,7,1,27512,6
2020-05-13,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,39,9,0,36442,8
2020-05-13,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,8,5,0,15565,7
2020-05-13,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,3,1,0,9077,0
2020-05-13,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,2,1,1,14996,1
2020-05-13,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,7,1,0,11045,0
2020-05-13,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,1,1,1,16554,0
2020-05-13,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,16,1,0,17700,9
2020-05-13,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,2,3,0,8592,0
2020-05-13,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,39,7,1,40721,12
2020-05-14,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,5,2,0,11737,1
2020-05-14,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,0,0,0,7586,0
2020-05-14,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,5,0,0,7353,2
2020-05-14,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,3,2,0,21600,2
2020-05-14,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,8,0,1,23417,1
2020-05-14,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,6,3,1,24654,1
2020-05-14,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,68,71,0,59732,26
2020-05-14,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,4,1,0,22680,3
2020-05-14,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,33,25,2,49477,9
2020-05-14,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,36,3,0,27426,13
2020-05-14,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,13,5,1,26965,8
2020-05-14,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,59,62,1,132123,26
2020-05-14,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,41,26,3,19450,9
2020-05-14,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,0,1,0,4844,0
2020-05-14,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,3,5,0,27174,1
2020-05-14,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,4,2,0,8111,0
2020-05-14,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,163,127,8,274207,45
2020-05-14,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,21,6,1,31508,6
2020-05-14,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,34,8,5,47962,8
2020-05-14,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,20,7,1,27512,8
2020-05-14,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,41,11,0,36442,9
2020-05-14,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,8,5,0,15565,7
2020-05-14,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,3,1,0,9077,0
2020-05-14,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,2,1,1,14996,1
2020-05-14,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,7,1,0,11045,0
2020-05-14,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,1,1,1,16554,0
2020-05-14,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,17,1,0,17700,9
2020-05-14,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,2,3,0,8592,0
2020-05-14,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,42,8,1,40721,12
2020-05-15,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,6,2,0,11737,1
2020-05-15,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,0,0,0,7586,0
2020-05-15,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,5,1,0,7353,2
2020-05-15,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,3,3,0,21600,2
2020-05-15,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,8,0,1,23417,1
2020-05-15,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,6,3,1,24654,1
2020-05-15,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,72,74,0,59732,28
2020-05-15,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,5,1,0,22680,3
2020-05-15,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,37,27,3,49477,9
2020-05-15,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,38,3,0,27426,13
2020-05-15,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,14,5,1,26965,8
2020-05-15,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,64,63,1,132123,26
2020-05-15,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,43,28,3,19450,14
2020-05-15,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,0,1,0,4844,0
2020-05-15,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,3,5,0,27174,1
2020-05-15,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,4,2,0,8111,0
2020-05-15,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,197,135,8,274207,48
2020-05-15,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,22,6,1,31508,12
2020-05-15,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,37,8,5,47962,9
2020-05-15,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,21,7,1,27512,8
2020-05-15,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,48,12,0,36442,11
2020-05-15,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,8,6,0,15565,7
2020-05-15,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,5,1,0,9077,0
2020-05-15,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,2,1,1,14996,1
2020-05-15,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,10,1,0,11045,0
2020-05-15,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,2,1,1,16554,0
2020-05-15,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,20,1,0,17700,9
2020-05-15,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,2,3,0,8592,0
2020-05-15,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,50,9,1,40721,13
2020-05-16,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,6,3,0,11737,1
2020-05-16,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,0,0,0,7586,0
2020-05-16,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,5,2,0,7353,2
2020-05-16,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,3,3,0,21600,2
2020-05-16,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,9,0,1,23417,1
2020-05-16,2301703,AURORA,"-6.9426019,-38.9693765",-6.9426019,-38.9693765,6,3,1,24654,1
2020-05-16,2301901,BARBALHA,"-7.3121067,-39.3036427",-7.312106699999999,-39.303642700000005,74,77,0,59732,29
2020-05-16,2302008,BARRO,"-7.1713587,-38.7742136",-7.1713587,-38.7742136,5,1,0,22680,3
2020-05-16,2302503,BREJO SANTO,"-7.4909841,-38.9859152",-7.4909841,-38.9859152,39,28,3,49477,9
2020-05-16,2302701,CAMPOS SALES,"-7.0742675,-40.3740367",-7.0742675,-40.374036700000005,39,3,0,27426,14
2020-05-16,2303204,CARIRIACU,"-7.0417053,-39.2835527",-7.0417053,-39.2835527,15,6,1,26965,8
2020-05-16,2304202,CRATO,"-7.2369112,-39.4149236",-7.236911200000001,-39.4149236,66,65,1,132123,27
2020-05-16,2304301,FARIAS BRITO,"-6.9272823,-39.5714222",-6.927282300000001,-39.5714222,50,30,3,19450,14
2020-05-16,2304806,GRANJEIRO,"-6.8889524,-39.2179315",-6.888952400000001,-39.2179315,0,1,0,4844,0
2020-05-16,2307106,JARDIM,"-7.5838966,-39.279713",-7.5838966,-39.279713,3,5,0,27174,1
2020-05-16,2307205,JATI,"-7.6894344,-39.006074",-7.6894344,-39.006074,4,2,0,8111,0
2020-05-16,2307304,JUAZEIRO DO NORTE,"-7.2153453,-39.3153336",-7.215345299999999,-39.3153336,215,140,8,274207,55
2020-05-16,2307502,LAVRAS DA MANGABEIRA,"-6.7519554,-38.9634019",-6.7519554,-38.963401899999994,22,6,1,31508,12
2020-05-16,2308104,MAURITI,"-7.3870095,-38.7737751",-7.3870095000000005,-38.7737751,43,9,6,47962,9
2020-05-16,2308302,MILAGRES,"-7.3106846,-38.9447146",-7.310684599999999,-38.9447146,22,7,1,27512,10
2020-05-16,2308401,MISSAO VELHA,"-7.248491,-39.1434843",-7.2484910000000005,-39.1434843,52,13,0,36442,12
2020-05-16,2309201,NOVA OLINDA,"-7.0934174,-39.6789815",-7.0934174,-39.6789815,8,6,0,15565,7
2020-05-16,2310605,PENAFORTE,"-7.8288372,-39.0751908",-7.828837200000001,-39.0751908,5,1,0,9077,0
2020-05-16,2311108,PORTEIRAS,"-7.5341572,-39.1153149",-7.5341572,-39.115314899999994,2,1,1,14996,1
2020-05-16,2311207,POTENGI,"-7.0915205,-40.0268241",-7.091520500000001,-40.026824100000006,10,1,0,11045,1
2020-05-16,2311959,SALITRE,"-7.285445,-40.457306",-7.285444999999999,-40.457306,2,1,1,16554,0
2020-05-16,2312106,SANTANA DO CARIRI,"-7.1861693,-39.7374262",-7.1861692999999995,-39.7374262,20,1,0,17700,10
2020-05-16,2313252,TARRAFAS,"-6.6819901,-39.7575709",-6.6819901,-39.7575709,2,3,0,8592,0
2020-05-16,2314003,VARZEA ALEGRE,"-6.7936089,-39.2989333",-6.793608900000001,-39.2989333,59,9,1,40721,13
2020-05-17,2300101,ABAIARA,"-7.3607808,-39.0487878",-7.360780800000001,-39.0487878,6,3,0,11737,1
2020-05-17,2300606,ALTANEIRA,"-6.9980933,-39.7385742",-6.998093300000001,-39.7385742,1,0,0,7586,0
2020-05-17,2300804,ANTONINA DO NORTE,"-6.7754187,-39.9879345",-6.7754187,-39.987934499999994,5,2,0,7353,2
2020-05-17,2301307,ARARIPE,"-7.212861,-40.1359222",-7.212861,-40.1359222,3,3,0,21600,2
2020-05-17,2301604,ASSARE,"-6.8746791,-39.8741385",-6.8746791,-39.8741385,9,0,1,23417,1
